bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1891158,3026772,text,6924,text/html,Introduced,https://legiscan.com/TX/text/HB725/id/3026772,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00725I.htm
1891131,3026754,text,17317,text/html,Introduced,https://legiscan.com/TX/text/HB726/id/3026754,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00726I.htm
1891183,3026791,text,15135,text/html,Introduced,https://legiscan.com/TX/text/HB727/id/3026791,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00727I.htm
1890909,3026593,text,30833,text/html,Introduced,https://legiscan.com/TX/text/HB728/id/3026593,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00728I.htm
1890530,3026340,text,40741,text/html,Introduced,https://legiscan.com/TX/text/HB729/id/3026340,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00729I.htm
1891742,3027205,text,10164,text/html,Introduced,https://legiscan.com/TX/text/HB730/id/3027205,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00730I.htm
1891646,3027135,text,10380,text/html,Introduced,https://legiscan.com/TX/text/HB731/id/3027135,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00731I.htm
1891234,3026825,text,4153,text/html,Introduced,https://legiscan.com/TX/text/HB732/id/3026825,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00732I.htm
1891381,3026938,text,24576,text/html,Introduced,https://legiscan.com/TX/text/HB733/id/3026938,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00733I.htm
1891316,3026887,text,14459,text/html,Introduced,https://legiscan.com/TX/text/HB734/id/3026887,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00734I.htm
1890414,3026262,text,7375,text/html,Introduced,https://legiscan.com/TX/text/HB735/id/3026262,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00735I.htm
1891719,3027189,text,6228,text/html,Introduced,https://legiscan.com/TX/text/HB736/id/3027189,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00736I.htm
1891309,3026883,text,7155,text/html,Introduced,https://legiscan.com/TX/text/HB737/id/3026883,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00737I.htm
1890818,3026526,text,9409,text/html,Introduced,https://legiscan.com/TX/text/HB738/id/3026526,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00738I.htm
1891747,3027208,text,10324,text/html,Introduced,https://legiscan.com/TX/text/HB739/id/3027208,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00739I.htm
1890237,3026156,text,18106,text/html,Introduced,https://legiscan.com/TX/text/HB740/id/3026156,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00740I.htm
1891062,3026704,text,27967,text/html,Introduced,https://legiscan.com/TX/text/HB741/id/3026704,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00741I.htm
1891506,3027032,text,38353,text/html,Introduced,https://legiscan.com/TX/text/HB742/id/3027032,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00742I.htm
1891164,3026777,text,33537,text/html,Introduced,https://legiscan.com/TX/text/HB743/id/3026777,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00743I.htm
1891740,3027365,text,5750,text/html,Introduced,https://legiscan.com/TX/text/HB744/id/3027365,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00744I.htm
1891025,3026675,text,14651,text/html,Introduced,https://legiscan.com/TX/text/HB745/id/3026675,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00745I.htm
1890950,3026623,text,7952,text/html,Introduced,https://legiscan.com/TX/text/HB746/id/3026623,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00746I.htm
1891372,3026931,text,8849,text/html,Introduced,https://legiscan.com/TX/text/HB747/id/3026931,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00747I.htm
1890969,3026636,text,13603,text/html,Introduced,https://legiscan.com/TX/text/HB748/id/3026636,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00748I.htm
1890595,3026378,text,6994,text/html,Introduced,https://legiscan.com/TX/text/HB749/id/3026378,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00749I.htm
1890717,3026459,text,20139,text/html,Introduced,https://legiscan.com/TX/text/HB750/id/3026459,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00750I.htm
1891261,3026846,text,11185,text/html,Introduced,https://legiscan.com/TX/text/HB751/id/3026846,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00751I.htm
1891709,3027181,text,10073,text/html,Introduced,https://legiscan.com/TX/text/HB752/id/3027181,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00752I.htm
1890350,3026219,text,6484,text/html,Introduced,https://legiscan.com/TX/text/HB753/id/3026219,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00753I.htm
1891701,3027174,text,30873,text/html,Introduced,https://legiscan.com/TX/text/HB754/id/3027174,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00754I.htm
1890433,3026275,text,22983,text/html,Introduced,https://legiscan.com/TX/text/HB755/id/3026275,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00755I.htm
1890253,3026163,text,22156,text/html,Introduced,https://legiscan.com/TX/text/HB756/id/3026163,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00756I.htm
1890458,3026294,text,7384,text/html,Introduced,https://legiscan.com/TX/text/HB757/id/3026294,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00757I.htm
1891391,3026946,text,6124,text/html,Introduced,https://legiscan.com/TX/text/HB758/id/3026946,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00758I.htm
1891658,3027145,text,15045,text/html,Introduced,https://legiscan.com/TX/text/HB759/id/3027145,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00759I.htm
1890400,3026252,text,10574,text/html,Introduced,https://legiscan.com/TX/text/HB760/id/3026252,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00760I.htm
1891377,3026934,text,12526,text/html,Introduced,https://legiscan.com/TX/text/HB761/id/3026934,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00761I.htm
1891356,3026918,text,14829,text/html,Introduced,https://legiscan.com/TX/text/HB762/id/3026918,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00762I.htm
1891174,3026783,text,17984,text/html,Introduced,https://legiscan.com/TX/text/HB763/id/3026783,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00763I.htm
1890278,3026178,text,20526,text/html,Introduced,https://legiscan.com/TX/text/HB764/id/3026178,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00764I.htm
1890948,3026621,text,13224,text/html,Introduced,https://legiscan.com/TX/text/HB765/id/3026621,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00765I.htm
1890630,3026400,text,5626,text/html,Introduced,https://legiscan.com/TX/text/HB766/id/3026400,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00766I.htm
1891045,3026689,text,5999,text/html,Introduced,https://legiscan.com/TX/text/HB767/id/3026689,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00767I.htm
1890242,3027782,text,128180,text/html,Introduced,https://legiscan.com/TX/text/HB768/id/3027782,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00768I.htm
1890886,3026577,text,12740,text/html,Introduced,https://legiscan.com/TX/text/HB769/id/3026577,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00769I.htm
1890334,3026210,text,30138,text/html,Introduced,https://legiscan.com/TX/text/HB770/id/3026210,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00770I.htm
1891725,3027192,text,40488,text/html,Introduced,https://legiscan.com/TX/text/HB771/id/3027192,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00771I.htm
1890924,3026604,text,107752,text/html,Introduced,https://legiscan.com/TX/text/HB772/id/3026604,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00772I.htm
1890394,3026249,text,60527,text/html,Introduced,https://legiscan.com/TX/text/HB773/id/3026249,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00773I.htm
1891265,3026850,text,28314,text/html,Introduced,https://legiscan.com/TX/text/HB774/id/3026850,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00774I.htm
1890363,3027811,text,36114,text/html,Introduced,https://legiscan.com/TX/text/HB775/id/3027811,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00775I.htm
1891446,3026990,text,11036,text/html,Introduced,https://legiscan.com/TX/text/HB776/id/3026990,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00776I.htm
1891179,3026787,text,5393,text/html,Introduced,https://legiscan.com/TX/text/HB777/id/3026787,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00777I.htm
1891650,3027139,text,32674,text/html,Introduced,https://legiscan.com/TX/text/HB778/id/3027139,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00778I.htm
1890798,3026511,text,9589,text/html,Introduced,https://legiscan.com/TX/text/HB779/id/3026511,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00779I.htm
1891032,3026680,text,8497,text/html,Introduced,https://legiscan.com/TX/text/HB780/id/3026680,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00780I.htm
1890371,3026233,text,46238,text/html,Introduced,https://legiscan.com/TX/text/HB781/id/3026233,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00781I.htm
1890925,3026605,text,8394,text/html,Introduced,https://legiscan.com/TX/text/HB782/id/3026605,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00782I.htm
1890293,3026188,text,17463,text/html,Introduced,https://legiscan.com/TX/text/HB783/id/3026188,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00783I.htm
1891451,3026994,text,12544,text/html,Introduced,https://legiscan.com/TX/text/HB784/id/3026994,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00784I.htm
1890942,3026616,text,22863,text/html,Introduced,https://legiscan.com/TX/text/HB785/id/3026616,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00785I.htm
1890468,3026301,text,5578,text/html,Introduced,https://legiscan.com/TX/text/HB786/id/3026301,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00786I.htm
1891119,3026744,text,11138,text/html,Introduced,https://legiscan.com/TX/text/HB787/id/3026744,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00787I.htm
1891196,3026801,text,5956,text/html,Introduced,https://legiscan.com/TX/text/HB788/id/3026801,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00788I.htm
1890503,3026324,text,19463,text/html,Introduced,https://legiscan.com/TX/text/HB789/id/3026324,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00789I.htm
1890359,3026226,text,31761,text/html,Introduced,https://legiscan.com/TX/text/HB790/id/3026226,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00790I.htm
1890275,3026177,text,5784,text/html,Introduced,https://legiscan.com/TX/text/HB791/id/3026177,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00791I.htm
1891511,3028076,text,17903,text/html,Introduced,https://legiscan.com/TX/text/HB792/id/3028076,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00792I.htm
1890411,3026261,text,20559,text/html,Introduced,https://legiscan.com/TX/text/HB793/id/3026261,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00793I.htm
1891466,3027002,text,42778,text/html,Introduced,https://legiscan.com/TX/text/HB794/id/3027002,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00794I.htm
1890965,3026634,text,16763,text/html,Introduced,https://legiscan.com/TX/text/HB795/id/3026634,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00795I.htm
1891732,3027198,text,72237,text/html,Introduced,https://legiscan.com/TX/text/HB796/id/3027198,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00796I.htm
1890837,3026540,text,62693,text/html,Introduced,https://legiscan.com/TX/text/HB797/id/3026540,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00797I.htm
1891004,3026661,text,228176,text/html,Introduced,https://legiscan.com/TX/text/HB798/id/3026661,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00798I.htm
1890846,3026548,text,9345,text/html,Introduced,https://legiscan.com/TX/text/HB799/id/3026548,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00799I.htm
1890848,3026550,text,11872,text/html,Introduced,https://legiscan.com/TX/text/HB801/id/3026550,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00801I.htm
1891124,3026749,text,12190,text/html,Introduced,https://legiscan.com/TX/text/HB802/id/3026749,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00802I.htm
1890386,3026245,text,3801,text/html,Introduced,https://legiscan.com/TX/text/HB803/id/3026245,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00803I.htm
1891546,3027061,text,10228,text/html,Introduced,https://legiscan.com/TX/text/HB804/id/3027061,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00804I.htm
1891351,3026914,text,6980,text/html,Introduced,https://legiscan.com/TX/text/HB805/id/3026914,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00805I.htm
1891572,3027085,text,4768,text/html,Introduced,https://legiscan.com/TX/text/HB806/id/3027085,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00806I.htm
1890446,3026284,text,17315,text/html,Introduced,https://legiscan.com/TX/text/HB807/id/3026284,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00807I.htm
1891552,3027067,text,23287,text/html,Introduced,https://legiscan.com/TX/text/HB808/id/3027067,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00808I.htm
1890326,3026204,text,7273,text/html,Introduced,https://legiscan.com/TX/text/HB809/id/3026204,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00809I.htm
1891318,3026889,text,30603,text/html,Introduced,https://legiscan.com/TX/text/HB810/id/3026889,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00810I.htm
1890361,3026228,text,4898,text/html,Introduced,https://legiscan.com/TX/text/HB811/id/3026228,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00811I.htm
1891186,3026794,text,4740,text/html,Introduced,https://legiscan.com/TX/text/HB812/id/3026794,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00812I.htm
1891529,3027049,text,10465,text/html,Introduced,https://legiscan.com/TX/text/HB813/id/3027049,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00813I.htm
1890562,3026359,text,15800,text/html,Introduced,https://legiscan.com/TX/text/HB814/id/3026359,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00814I.htm
1891571,3027084,text,5419,text/html,Introduced,https://legiscan.com/TX/text/HB815/id/3027084,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00815I.htm
1890762,3026484,text,46315,text/html,Introduced,https://legiscan.com/TX/text/HB816/id/3026484,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00816I.htm
1891685,3027161,text,6607,text/html,Introduced,https://legiscan.com/TX/text/HB817/id/3027161,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00817I.htm
1890697,3026446,text,8247,text/html,Introduced,https://legiscan.com/TX/text/HB818/id/3026446,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00818I.htm
1891252,3026839,text,13170,text/html,Introduced,https://legiscan.com/TX/text/HB819/id/3026839,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00819I.htm
1891055,3026699,text,15343,text/html,Introduced,https://legiscan.com/TX/text/HB820/id/3026699,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00820I.htm
1891299,3026875,text,47424,text/html,Introduced,https://legiscan.com/TX/text/HB821/id/3026875,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00821I.htm
1891752,3027213,text,102219,text/html,Introduced,https://legiscan.com/TX/text/HB822/id/3027213,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00822I.htm
1890681,3026433,text,7943,text/html,Introduced,https://legiscan.com/TX/text/HB823/id/3026433,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00823I.htm
1891500,3027028,text,9780,text/html,Introduced,https://legiscan.com/TX/text/HB824/id/3027028,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00824I.htm
1890932,3026611,text,6763,text/html,Introduced,https://legiscan.com/TX/text/HB825/id/3026611,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00825I.htm
1890783,3026499,text,10326,text/html,Introduced,https://legiscan.com/TX/text/HB826/id/3026499,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00826I.htm
1891695,3027168,text,4581,text/html,Introduced,https://legiscan.com/TX/text/HB827/id/3027168,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00827I.htm
1891715,3027185,text,23305,text/html,Introduced,https://legiscan.com/TX/text/HB828/id/3027185,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00828I.htm
1890382,3026242,text,4147,text/html,Introduced,https://legiscan.com/TX/text/HB829/id/3026242,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00829I.htm
1891470,3027006,text,13237,text/html,Introduced,https://legiscan.com/TX/text/HB830/id/3027006,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00830I.htm
1890709,3026453,text,18682,text/html,Introduced,https://legiscan.com/TX/text/HB831/id/3026453,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00831I.htm
1891366,3026927,text,48495,text/html,Introduced,https://legiscan.com/TX/text/HB832/id/3026927,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00832I.htm
1891519,3027040,text,9625,text/html,Introduced,https://legiscan.com/TX/text/HB833/id/3027040,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00833I.htm
1891376,3026933,text,13427,text/html,Introduced,https://legiscan.com/TX/text/HB834/id/3026933,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00834I.htm
1890838,3026541,text,23233,text/html,Introduced,https://legiscan.com/TX/text/HB835/id/3026541,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00835I.htm
1890703,3026449,text,32584,text/html,Introduced,https://legiscan.com/TX/text/HB836/id/3026449,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00836I.htm
1890239,3026157,text,6377,text/html,Introduced,https://legiscan.com/TX/text/HB837/id/3026157,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00837I.htm
1891026,3026676,text,31428,text/html,Introduced,https://legiscan.com/TX/text/HB838/id/3026676,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00838I.htm
1891240,3026829,text,9957,text/html,Introduced,https://legiscan.com/TX/text/HB839/id/3026829,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00839I.htm
1891698,3027171,text,70612,text/html,Introduced,https://legiscan.com/TX/text/HB840/id/3027171,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00840I.htm
1890256,3026166,text,75609,text/html,Introduced,https://legiscan.com/TX/text/HB841/id/3026166,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00841I.htm
1891348,3026913,text,10681,text/html,Introduced,https://legiscan.com/TX/text/HB842/id/3026913,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00842I.htm
1890887,3026578,text,6624,text/html,Introduced,https://legiscan.com/TX/text/HB843/id/3026578,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00843I.htm
1890742,3026474,text,7904,text/html,Introduced,https://legiscan.com/TX/text/HB844/id/3026474,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00844I.htm
1891128,3026752,text,34690,text/html,Introduced,https://legiscan.com/TX/text/HB845/id/3026752,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00845I.htm
1890853,3026552,text,9257,text/html,Introduced,https://legiscan.com/TX/text/HB846/id/3026552,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00846I.htm
1890915,3027245,text,10995,text/html,Introduced,https://legiscan.com/TX/text/HB847/id/3027245,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00847I.htm
1890774,3026494,text,51460,text/html,Introduced,https://legiscan.com/TX/text/HB848/id/3026494,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB00848I.htm
